latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
31.177504,121.46255,7.0,28800,Asia/Shanghai,GMT+8

time,temperature_2m (°C),rain (mm),snowfall (cm),precipitation (mm),dew_point_2m (°C),relative_humidity_2m (%),surface_pressure (hPa),wind_speed_10m (km/h),wind_direction_10m (°),boundary_layer_height (m)
2010-01-12T15:00,4.7,0.00,0.00,0.00,-9.4,35,1022.9,17.3,270,1080.00
2010-01-12T16:00,4.4,0.00,0.00,0.00,-8.7,38,1022.9,17.4,264,975.00
2010-01-12T17:00,3.3,0.00,0.00,0.00,-7.3,46,1022.8,13.5,254,765.00
2010-01-12T18:00,2.2,0.00,0.00,0.00,-6.6,52,1024.2,13.3,257,490.00
2010-01-12T19:00,1.7,0.00,0.00,0.00,-6.1,56,1024.0,13.3,257,390.00
2010-01-12T20:00,1.8,0.00,0.00,0.00,-5.6,58,1024.2,14.6,261,400.00
2010-01-12T21:00,1.8,0.00,0.00,0.00,-5.1,60,1025.1,14.8,270,385.00
2010-01-12T22:00,1.6,0.00,0.00,0.00,-4.9,62,1025.5,16.2,291,425.00
2010-01-12T23:00,1.1,0.00,0.00,0.00,-6.9,55,1026.6,20.6,317,845.00
2010-01-13T00:00,0.2,0.00,0.00,0.00,-10.5,44,1027.5,23.8,331,1000.00
2010-01-13T01:00,-0.8,0.00,0.00,0.00,-12.4,41,1028.3,23.1,329,1075.00
2010-01-13T02:00,-1.6,0.00,0.00,0.00,-13.1,41,1029.0,23.4,323,1100.00
2010-01-13T03:00,-2.1,0.00,0.00,0.00,-13.1,43,1029.5,23.3,321,1070.00
2010-01-13T04:00,-3.2,0.00,0.00,0.00,-13.7,44,1030.1,23.2,319,995.00
2010-01-13T05:00,-4.1,0.00,0.00,0.00,-14.2,45,1030.4,22.1,316,915.00
2010-01-13T06:00,-4.8,0.00,0.00,0.00,-14.7,46,1031.2,19.2,304,805.00
2010-01-13T07:00,-5.3,0.00,0.00,0.00,-15.1,46,1032.5,19.3,303,765.00
2010-01-13T08:00,-4.9,0.00,0.00,0.00,-15.4,43,1032.9,21.1,307,810.00
2010-01-13T09:00,-3.9,0.00,0.00,0.00,-16.0,39,1033.2,23.7,311,855.00
2010-01-13T10:00,-2.7,0.00,0.00,0.00,-15.4,37,1033.8,23.0,310,900.00
2010-01-13T11:00,-1.6,0.00,0.00,0.00,-14.5,37,1033.1,21.8,308,955.00
2010-01-13T12:00,-0.5,0.00,0.00,0.00,-13.7,36,1032.3,20.8,307,1030.00
2010-01-13T13:00,0.2,0.00,0.00,0.00,-13.2,36,1031.4,20.3,307,1125.00
2010-01-13T14:00,0.7,0.00,0.00,0.00,-12.9,35,1031.0,19.8,307,1205.00
2010-01-13T15:00,0.7,0.00,0.00,0.00,-12.8,36,1030.9,19.2,308,1235.00
2010-01-13T16:00,0.3,0.00,0.00,0.00,-13.2,35,1031.4,17.7,308,1205.00
2010-01-13T17:00,-0.6,0.00,0.00,0.00,-12.8,39,1032.0,13.1,307,1065.00
2010-01-13T18:00,-1.7,0.00,0.00,0.00,-11.4,48,1032.5,9.9,303,350.00
2010-01-13T19:00,-2.6,0.00,0.00,0.00,-10.4,55,1033.2,8.4,301,235.00
2010-01-13T20:00,-3.3,0.00,0.00,0.00,-9.7,61,1033.0,7.9,300,170.00
2010-01-13T21:00,-4.0,0.00,0.00,0.00,-9.3,67,1033.3,7.0,305,140.00
2010-01-13T22:00,-4.7,0.00,0.00,0.00,-8.9,72,1033.4,6.1,310,115.00
2010-01-13T23:00,-4.8,0.00,0.00,0.00,-9.3,70,1033.0,5.6,320,95.00
2010-01-14T00:00,-4.2,0.00,0.00,0.00,-9.5,66,1032.5,3.1,324,75.00
2010-01-14T01:00,-3.5,0.00,0.00,0.00,-9.9,61,1031.8,2.6,326,55.00
2010-01-14T02:00,-3.2,0.00,0.00,0.00,-10.0,59,1031.3,1.0,315,30.00
2010-01-14T03:00,-2.8,0.00,0.00,0.00,-9.5,60,1031.1,1.5,194,20.00
2010-01-14T04:00,-2.9,0.00,0.00,0.00,-9.4,61,1030.7,3.2,180,25.00
2010-01-14T05:00,-3.9,0.00,0.00,0.00,-9.3,66,1030.7,5.0,180,50.00
2010-01-14T06:00,-4.7,0.00,0.00,0.00,-9.4,70,1030.1,5.1,188,65.00
2010-01-14T07:00,-4.8,0.00,0.00,0.00,-9.5,70,1030.5,5.8,173,80.00
2010-01-14T08:00,-3.3,0.00,0.00,0.00,-9.3,63,1030.5,8.8,171,190.00
2010-01-14T09:00,1.0,0.00,0.00,0.00,-10.5,42,1030.6,12.1,170,380.00
2010-01-14T10:00,2.9,0.00,0.00,0.00,-9.3,40,1030.4,14.5,173,475.00
2010-01-14T11:00,4.4,0.00,0.00,0.00,-7.5,42,1029.4,15.2,176,545.00
2010-01-14T12:00,5.6,0.00,0.00,0.00,-6.5,41,1028.0,15.5,180,600.00
2010-01-14T13:00,6.5,0.00,0.00,0.00,-5.9,41,1027.1,14.9,187,645.00
2010-01-14T14:00,7.0,0.00,0.00,0.00,-5.3,41,1026.0,14.5,187,625.00
2010-01-14T15:00,7.3,0.00,0.00,0.00,-4.4,43,1025.3,14.8,181,555.00
2010-01-14T16:00,6.8,0.00,0.00,0.00,-3.1,49,1025.0,13.4,174,440.00
2010-01-14T17:00,5.1,0.00,0.00,0.00,-2.3,59,1025.2,11.7,169,260.00
2010-01-14T18:00,3.6,0.00,0.00,0.00,-1.6,69,1025.4,12.5,168,180.00
2010-01-14T19:00,2.9,0.00,0.00,0.00,-1.0,75,1025.4,12.8,170,160.00
2010-01-14T20:00,2.6,0.00,0.00,0.00,-0.5,80,1025.8,11.9,177,140.00
2010-01-14T21:00,2.3,0.00,0.00,0.00,-0.2,84,1026.0,10.4,182,120.00
2010-01-14T22:00,1.9,0.00,0.00,0.00,-0.2,86,1026.2,8.8,189,90.00
2010-01-14T23:00,1.2,0.00,0.00,0.00,-0.6,88,1026.7,10.2,198,60.00
2010-01-15T00:00,1.0,0.00,0.00,0.00,-0.9,87,1026.6,9.2,219,35.00
2010-01-15T01:00,2.0,0.00,0.00,0.00,-0.5,83,1026.8,6.5,264,25.00
2010-01-15T02:00,1.9,0.00,0.00,0.00,-0.6,83,1026.8,7.4,309,25.00
2010-01-15T03:00,-0.6,0.00,0.00,0.00,-2.6,86,1027.1,9.5,331,35.00
2010-01-15T04:00,-1.0,0.00,0.00,0.00,-3.0,86,1027.3,10.2,342,40.00
2010-01-15T05:00,-1.7,0.00,0.00,0.00,-3.5,88,1027.8,9.2,349,50.00
2010-01-15T06:00,-1.6,0.00,0.00,0.00,-3.5,87,1028.4,9.0,2,85.00
2010-01-15T07:00,-1.0,0.00,0.00,0.00,-3.1,86,1029.7,10.2,10,125.00
2010-01-15T08:00,1.0,0.00,0.00,0.00,-1.3,85,1029.9,12.2,14,185.00
2010-01-15T09:00,4.8,0.00,0.00,0.00,0.9,76,1030.9,13.0,19,280.00
2010-01-15T10:00,7.1,0.00,0.00,0.00,1.6,68,1031.2,14.2,27,375.00
2010-01-15T11:00,8.5,0.00,0.00,0.00,1.3,61,1031.5,14.5,30,510.00
2010-01-15T12:00,9.3,0.00,0.00,0.00,0.8,56,1030.8,15.6,29,640.00
2010-01-15T13:00,9.5,0.00,0.00,0.00,0.4,53,1030.3,16.9,27,740.00
2010-01-15T14:00,9.3,0.00,0.00,0.00,0.0,52,1030.3,17.3,23,790.00
2010-01-15T15:00,8.5,0.00,0.00,0.00,-0.4,54,1030.4,17.4,24,750.00
2010-01-15T16:00,7.5,0.00,0.00,0.00,-0.3,58,1031.1,16.8,23,675.00
2010-01-15T17:00,5.8,0.00,0.00,0.00,-0.3,65,1031.6,15.9,18,595.00
2010-01-15T18:00,4.5,0.00,0.00,0.00,-0.4,71,1032.4,14.9,15,515.00
2010-01-15T19:00,3.7,0.00,0.00,0.00,-0.5,74,1032.9,15.8,12,530.00
2010-01-15T20:00,3.6,0.00,0.00,0.00,-0.5,75,1033.0,15.7,11,535.00
2010-01-15T21:00,3.5,0.00,0.00,0.00,-0.5,75,1033.3,14.6,10,540.00
2010-01-15T22:00,3.4,0.00,0.00,0.00,-0.4,76,1033.2,13.9,10,540.00
2010-01-15T23:00,3.3,0.00,0.00,0.00,-0.4,77,1033.1,12.4,10,520.00
2010-01-16T00:00,3.1,0.00,0.00,0.00,-0.3,78,1033.4,11.4,11,500.00
2010-01-16T01:00,3.0,0.00,0.00,0.00,-0.2,79,1033.1,10.2,10,430.00
2010-01-16T02:00,3.0,0.00,0.00,0.00,-0.1,80,1033.0,9.1,9,345.00
2010-01-16T03:00,3.0,0.10,0.00,0.10,0.1,81,1032.6,8.3,2,295.00
2010-01-16T04:00,2.8,0.10,0.00,0.10,0.4,84,1032.8,7.6,355,240.00
2010-01-16T05:00,2.7,0.10,0.00,0.10,0.6,86,1032.7,7.1,345,170.00
2010-01-16T06:00,2.5,0.00,0.00,0.00,0.8,89,1032.9,6.7,324,110.00
2010-01-16T07:00,2.2,0.00,0.00,0.00,0.8,90,1033.2,6.1,320,90.00
2010-01-16T08:00,2.8,0.00,0.00,0.00,1.1,89,1033.6,7.0,325,115.00
2010-01-16T09:00,4.2,0.00,0.00,0.00,1.3,81,1033.6,6.9,351,250.00
2010-01-16T10:00,5.9,0.00,0.00,0.00,1.1,72,1033.7,8.1,21,595.00
2010-01-16T11:00,7.2,0.00,0.00,0.00,0.7,64,1033.3,8.4,50,790.00
2010-01-16T12:00,7.9,0.00,0.00,0.00,0.8,61,1032.2,7.2,53,915.00
2010-01-16T13:00,8.3,0.00,0.00,0.00,0.8,59,1031.5,7.1,49,1035.00
2010-01-16T14:00,8.4,0.00,0.00,0.00,0.8,59,1030.9,7.9,47,1030.00
2010-01-16T15:00,8.4,0.00,0.00,0.00,1.0,60,1031.1,8.7,42,1015.00
2010-01-16T16:00,8.0,0.00,0.00,0.00,0.8,60,1031.5,9.4,50,865.00
2010-01-16T17:00,6.8,0.00,0.00,0.00,1.2,67,1031.9,9.2,59,370.00
2010-01-16T18:00,5.3,0.00,0.00,0.00,1.2,75,1032.3,8.2,67,165.00
2010-01-16T19:00,4.4,0.00,0.00,0.00,1.1,79,1032.4,8.2,67,150.00
2010-01-16T20:00,3.7,0.00,0.00,0.00,1.0,83,1032.6,7.5,73,130.00
2010-01-16T21:00,3.1,0.00,0.00,0.00,0.9,85,1033.2,6.9,81,105.00
2010-01-16T22:00,2.6,0.00,0.00,0.00,0.7,88,1032.8,6.9,96,90.00
2010-01-16T23:00,1.9,0.00,0.00,0.00,0.4,89,1032.5,7.9,106,80.00
2010-01-17T00:00,1.4,0.00,0.00,0.00,-0.1,90,1032.6,9.5,101,65.00
2010-01-17T01:00,0.9,0.00,0.00,0.00,-0.5,90,1032.5,9.8,84,60.00
2010-01-17T02:00,0.5,0.00,0.00,0.00,-0.9,91,1032.5,8.7,73,65.00
2010-01-17T03:00,0.5,0.00,0.00,0.00,-0.7,92,1032.3,7.9,66,70.00
2010-01-17T04:00,0.4,0.00,0.00,0.00,-0.8,92,1032.1,8.0,63,70.00
2010-01-17T05:00,0.3,0.00,0.00,0.00,-0.9,92,1032.2,7.8,68,75.00
2010-01-17T06:00,0.3,0.00,0.00,0.00,-0.8,92,1031.8,7.3,70,65.00
2010-01-17T07:00,0.4,0.00,0.00,0.00,-0.8,92,1032.2,7.5,73,80.00
2010-01-17T08:00,2.1,0.00,0.00,0.00,0.8,91,1032.4,10.5,74,130.00
2010-01-17T09:00,6.7,0.00,0.00,0.00,3.0,77,1032.7,10.8,86,285.00
2010-01-17T10:00,8.4,0.00,0.00,0.00,2.7,68,1032.6,11.7,101,450.00
2010-01-17T11:00,9.4,0.00,0.00,0.00,2.9,64,1031.9,10.8,105,575.00
2010-01-17T12:00,10.1,0.00,0.00,0.00,3.1,62,1030.9,9.8,98,655.00
2010-01-17T13:00,10.5,0.00,0.00,0.00,3.3,61,1030.4,10.3,102,715.00
2010-01-17T14:00,10.5,0.00,0.00,0.00,3.1,60,1029.7,12.2,114,755.00
2010-01-17T15:00,10.3,0.00,0.00,0.00,3.2,62,1029.5,14.2,120,725.00
2010-01-17T16:00,9.4,0.00,0.00,0.00,3.1,65,1029.4,14.5,120,585.00
2010-01-17T17:00,7.8,0.00,0.00,0.00,3.2,73,1029.7,11.9,115,385.00
2010-01-17T18:00,6.3,0.00,0.00,0.00,3.2,80,1029.6,10.8,116,225.00
2010-01-17T19:00,5.6,0.00,0.00,0.00,3.2,84,1029.6,11.3,117,215.00
2010-01-17T20:00,5.3,0.00,0.00,0.00,3.2,86,1029.3,11.6,120,225.00
2010-01-17T21:00,5.1,0.00,0.00,0.00,3.2,88,1029.4,11.7,124,230.00
2010-01-17T22:00,5.0,0.00,0.00,0.00,3.3,89,1029.3,11.5,131,220.00
2010-01-17T23:00,4.8,0.00,0.00,0.00,3.2,89,1029.1,11.2,135,215.00
2010-01-18T00:00,4.7,0.00,0.00,0.00,3.2,90,1028.8,11.5,139,215.00
2010-01-18T01:00,4.8,0.00,0.00,0.00,3.3,90,1028.2,12.0,141,230.00
2010-01-18T02:00,4.9,0.00,0.00,0.00,3.4,90,1028.2,11.9,145,230.00
2010-01-18T03:00,4.9,0.00,0.00,0.00,3.5,91,1027.9,10.7,147,205.00
2010-01-18T04:00,4.7,0.00,0.00,0.00,3.4,91,1027.7,9.4,148,160.00
2010-01-18T05:00,4.5,0.00,0.00,0.00,3.3,92,1027.7,8.5,144,125.00
2010-01-18T06:00,4.2,0.00,0.00,0.00,3.2,93,1027.7,8.4,149,110.00
2010-01-18T07:00,4.2,0.00,0.00,0.00,3.2,93,1028.0,9.6,146,125.00
2010-01-18T08:00,5.4,0.00,0.00,0.00,4.3,92,1028.1,11.5,148,170.00
2010-01-18T09:00,8.8,0.00,0.00,0.00,6.0,83,1028.6,10.5,153,255.00
2010-01-18T10:00,11.0,0.00,0.00,0.00,6.3,73,1028.7,11.4,156,335.00
2010-01-18T11:00,12.3,0.00,0.00,0.00,6.5,68,1028.2,11.8,157,430.00
2010-01-18T12:00,13.1,0.00,0.00,0.00,6.6,64,1026.9,12.1,153,500.00
2010-01-18T13:00,13.6,0.00,0.00,0.00,6.7,63,1026.1,12.5,147,550.00
2010-01-18T14:00,13.6,0.00,0.00,0.00,6.7,63,1025.4,13.0,141,545.00
2010-01-18T15:00,13.3,0.00,0.00,0.00,6.7,64,1025.3,14.0,134,495.00
2010-01-18T16:00,12.3,0.00,0.00,0.00,6.9,70,1025.2,13.6,127,415.00
2010-01-18T17:00,10.4,0.00,0.00,0.00,6.6,77,1025.5,13.1,127,310.00
2010-01-18T18:00,8.8,0.00,0.00,0.00,6.4,85,1025.7,12.8,122,220.00
2010-01-18T19:00,8.3,0.00,0.00,0.00,6.5,88,1026.1,14.5,120,245.00
2010-01-18T20:00,8.1,0.00,0.00,0.00,6.7,91,1026.3,16.3,121,290.00
2010-01-18T21:00,8.2,0.00,0.00,0.00,6.9,92,1026.3,17.4,124,335.00
2010-01-18T22:00,8.2,0.00,0.00,0.00,7.0,92,1026.0,18.2,128,360.00
2010-01-18T23:00,8.3,0.00,0.00,0.00,7.2,93,1025.6,17.8,132,370.00
2010-01-19T00:00,8.3,0.00,0.00,0.00,7.4,94,1025.5,17.6,136,365.00
2010-01-19T01:00,8.4,0.00,0.00,0.00,7.6,95,1024.8,17.1,139,355.00
2010-01-19T02:00,8.5,0.00,0.00,0.00,7.8,95,1024.8,16.4,142,335.00
2010-01-19T03:00,8.8,0.00,0.00,0.00,8.1,96,1024.4,15.8,145,310.00
2010-01-19T04:00,9.0,0.00,0.00,0.00,8.4,96,1024.1,15.7,148,295.00
2010-01-19T05:00,9.2,0.00,0.00,0.00,8.6,96,1024.0,15.9,152,290.00
2010-01-19T06:00,9.5,0.00,0.00,0.00,8.8,96,1023.5,13.7,153,220.00
2010-01-19T07:00,9.9,0.00,0.00,0.00,9.1,95,1024.3,14.0,154,225.00
2010-01-19T08:00,11.1,0.00,0.00,0.00,10.2,94,1024.0,15.8,156,280.00
2010-01-19T09:00,12.5,0.00,0.00,0.00,11.3,92,1024.5,16.9,156,370.00
2010-01-19T10:00,14.3,0.00,0.00,0.00,11.7,85,1024.4,17.1,158,485.00
2010-01-19T11:00,15.5,0.00,0.00,0.00,11.5,77,1023.6,18.7,161,535.00
2010-01-19T12:00,16.1,0.00,0.00,0.00,11.2,73,1022.5,19.6,163,560.00
2010-01-19T13:00,16.7,0.00,0.00,0.00,11.1,70,1021.4,21.2,162,590.00
2010-01-19T14:00,16.6,0.00,0.00,0.00,11.0,70,1020.5,20.7,160,615.00
2010-01-19T15:00,16.1,0.00,0.00,0.00,11.0,72,1020.2,21.5,157,575.00
2010-01-19T16:00,15.2,0.00,0.00,0.00,10.7,75,1020.0,21.1,155,520.00
2010-01-19T17:00,14.2,0.00,0.00,0.00,10.5,78,1020.3,21.6,154,465.00
2010-01-19T18:00,13.6,0.00,0.00,0.00,10.7,82,1020.1,18.4,152,425.00
2010-01-19T19:00,13.4,0.30,0.00,0.30,11.0,85,1019.2,19.4,149,445.00
2010-01-19T20:00,13.4,0.00,0.00,0.00,11.3,87,1019.2,21.1,153,485.00
2010-01-19T21:00,13.5,0.00,0.00,0.00,11.6,88,1018.9,21.8,158,455.00
2010-01-19T22:00,13.5,0.00,0.00,0.00,11.8,90,1018.4,21.0,164,390.00
2010-01-19T23:00,13.2,0.00,0.00,0.00,12.0,92,1018.4,19.4,170,320.00
2010-01-20T00:00,12.8,0.00,0.00,0.00,12.0,95,1018.5,17.0,175,250.00
2010-01-20T01:00,12.4,0.00,0.00,0.00,11.9,97,1018.5,15.1,181,215.00
2010-01-20T02:00,12.0,0.00,0.00,0.00,11.8,98,1018.2,13.7,183,190.00
2010-01-20T03:00,12.3,0.00,0.00,0.00,12.0,98,1017.9,12.0,187,155.00
2010-01-20T04:00,12.1,0.00,0.00,0.00,11.9,99,1017.9,10.9,189,135.00
2010-01-20T05:00,11.7,0.00,0.00,0.00,11.6,100,1018.0,9.9,190,105.00
2010-01-20T06:00,11.4,0.00,0.00,0.00,11.4,100,1018.5,11.0,199,120.00
2010-01-20T07:00,11.5,0.00,0.00,0.00,11.5,100,1018.2,10.5,196,100.00
2010-01-20T08:00,12.4,0.00,0.00,0.00,12.2,99,1018.3,10.9,197,110.00
2010-01-20T09:00,13.9,0.00,0.00,0.00,13.4,97,1018.7,10.5,202,145.00
2010-01-20T10:00,15.4,0.00,0.00,0.00,14.1,92,1018.3,10.3,209,195.00
2010-01-20T11:00,16.7,0.00,0.00,0.00,14.3,85,1018.2,11.3,217,265.00
2010-01-20T12:00,18.9,0.00,0.00,0.00,14.2,74,1017.3,11.7,227,340.00
2010-01-20T13:00,20.3,0.00,0.00,0.00,14.2,68,1016.1,11.7,236,400.00
2010-01-20T14:00,21.5,0.00,0.00,0.00,14.4,64,1015.4,10.6,246,450.00
2010-01-20T15:00,21.5,0.00,0.00,0.00,14.4,64,1015.3,9.5,259,495.00
2010-01-20T16:00,20.8,0.00,0.00,0.00,14.8,69,1015.6,9.8,278,315.00
2010-01-20T17:00,19.1,0.00,0.00,0.00,14.6,75,1016.3,8.7,294,180.00
2010-01-20T18:00,17.4,0.00,0.00,0.00,14.2,82,1017.6,9.2,312,135.00
2010-01-20T19:00,16.4,0.00,0.00,0.00,13.6,84,1018.2,12.5,316,265.00
2010-01-20T20:00,15.5,0.00,0.00,0.00,12.9,85,1018.9,15.3,321,400.00
2010-01-20T21:00,14.7,0.00,0.00,0.00,12.2,85,1019.9,18.2,335,525.00
2010-01-20T22:00,13.2,0.00,0.00,0.00,11.2,87,1020.6,23.9,349,540.00
2010-01-20T23:00,10.5,0.00,0.00,0.00,8.7,89,1021.9,25.1,352,485.00
2010-01-21T00:00,8.1,0.00,0.00,0.00,6.1,87,1022.6,25.4,353,495.00
2010-01-21T01:00,7.0,0.00,0.00,0.00,4.7,85,1023.7,26.5,352,545.00
2010-01-21T02:00,6.3,0.00,0.00,0.00,4.0,85,1024.2,26.5,352,605.00
2010-01-21T03:00,5.3,0.00,0.00,0.00,2.6,83,1024.3,26.9,352,665.00
2010-01-21T04:00,4.9,0.00,0.00,0.00,2.0,82,1024.8,26.8,354,720.00
2010-01-21T05:00,4.5,0.00,0.00,0.00,1.4,80,1025.2,27.4,356,760.00
2010-01-21T06:00,4.3,0.00,0.00,0.00,0.9,79,1025.8,25.6,358,800.00
2010-01-21T07:00,4.0,0.00,0.00,0.00,0.4,78,1026.8,23.9,354,845.00
2010-01-21T08:00,3.9,0.10,0.00,0.10,0.0,76,1027.8,22.4,354,850.00
2010-01-21T09:00,3.9,0.00,0.00,0.00,-0.4,74,1028.6,23.8,358,860.00
2010-01-21T10:00,4.2,0.00,0.00,0.00,-0.9,69,1029.0,25.2,1,885.00
2010-01-21T11:00,4.5,0.00,0.00,0.00,-1.6,65,1029.4,27.0,2,955.00
2010-01-21T12:00,4.4,0.00,0.00,0.00,-2.0,63,1029.0,27.4,5,1010.00
2010-01-21T13:00,4.4,0.00,0.00,0.00,-2.4,61,1028.7,27.8,5,1015.00
2010-01-21T14:00,4.3,0.00,0.00,0.00,-2.6,61,1028.7,27.1,5,1025.00
2010-01-21T15:00,4.1,0.00,0.00,0.00,-2.8,61,1028.8,26.1,6,1000.00
2010-01-21T16:00,3.7,0.00,0.00,0.00,-3.0,62,1029.5,25.0,7,985.00
2010-01-21T17:00,3.2,0.00,0.00,0.00,-3.1,63,1029.9,22.9,8,965.00
2010-01-21T18:00,2.9,0.00,0.00,0.00,-3.2,64,1030.6,21.0,5,960.00
2010-01-21T19:00,2.5,0.00,0.00,0.00,-3.3,66,1030.7,21.3,2,950.00
2010-01-21T20:00,2.4,0.00,0.00,0.00,-3.5,65,1031.2,19.4,360,930.00
2010-01-21T21:00,2.3,0.00,0.00,0.00,-3.7,65,1031.8,16.3,354,910.00
2010-01-21T22:00,2.2,0.00,0.00,0.00,-3.8,65,1031.8,16.3,355,895.00
2010-01-21T23:00,2.2,0.00,0.00,0.00,-3.8,65,1031.8,15.9,355,870.00
2010-01-22T00:00,2.1,0.00,0.00,0.00,-3.7,66,1032.0,16.3,352,860.00
2010-01-22T01:00,2.1,0.00,0.00,0.00,-3.7,65,1031.8,17.2,349,855.00
2010-01-22T02:00,1.9,0.00,0.00,0.00,-3.8,66,1031.7,17.4,347,850.00
2010-01-22T03:00,1.4,0.00,0.00,0.00,-4.1,67,1031.3,18.2,346,850.00
2010-01-22T04:00,1.3,0.00,0.00,0.00,-4.2,67,1031.5,18.9,346,875.00
2010-01-22T05:00,1.2,0.00,0.00,0.00,-4.3,67,1032.0,18.1,343,875.00
2010-01-22T06:00,1.2,0.00,0.00,0.00,-4.3,67,1032.7,18.7,341,905.00
2010-01-22T07:00,0.9,0.00,0.00,0.00,-4.1,69,1033.4,17.1,342,865.00
2010-01-22T08:00,1.2,0.00,0.00,0.00,-4.1,68,1033.4,16.8,345,825.00
2010-01-22T09:00,2.2,0.00,0.00,0.00,-4.2,63,1033.4,15.4,349,845.00
2010-01-22T10:00,3.2,0.00,0.00,0.00,-4.0,59,1033.7,14.4,347,870.00
2010-01-22T11:00,4.2,0.00,0.00,0.00,-3.8,56,1033.1,15.5,348,930.00
2010-01-22T12:00,4.9,0.00,0.00,0.00,-3.7,54,1032.2,16.9,349,1015.00
2010-01-22T13:00,5.3,0.00,0.00,0.00,-3.7,52,1031.4,18.6,351,1095.00
2010-01-22T14:00,5.2,0.00,0.00,0.00,-3.8,52,1031.2,19.5,356,1175.00
2010-01-22T15:00,4.6,0.00,0.00,0.00,-4.7,51,1031.3,19.8,359,1140.00
2010-01-22T16:00,3.9,0.00,0.00,0.00,-4.9,53,1031.6,18.0,1,1030.00
2010-01-22T17:00,3.3,0.00,0.00,0.00,-5.0,55,1032.1,15.5,360,910.00
2010-01-22T18:00,2.6,0.00,0.00,0.00,-4.9,58,1032.9,11.4,349,810.00
2010-01-22T19:00,2.1,0.00,0.00,0.00,-4.7,61,1032.8,11.2,345,715.00
2010-01-22T20:00,1.8,0.00,0.00,0.00,-4.6,63,1032.9,9.7,345,575.00
2010-01-22T21:00,1.5,0.00,0.00,0.00,-4.3,65,1032.8,8.4,340,475.00
2010-01-22T22:00,1.4,0.00,0.00,0.00,-4.3,66,1032.9,8.1,339,400.00
2010-01-22T23:00,1.3,0.00,0.00,0.00,-4.3,66,1033.0,8.0,342,335.00
2010-01-23T00:00,1.2,0.00,0.00,0.00,-4.2,67,1032.8,7.4,337,290.00
2010-01-23T01:00,0.9,0.00,0.00,0.00,-4.1,70,1032.7,6.9,332,270.00
2010-01-23T02:00,0.8,0.00,0.00,0.00,-3.9,71,1032.2,7.5,325,285.00
2010-01-23T03:00,0.6,0.00,0.00,0.00,-3.4,75,1031.8,7.9,321,335.00
2010-01-23T04:00,0.6,0.00,0.00,0.00,-3.5,74,1031.6,7.9,313,330.00
2010-01-23T05:00,0.3,0.00,0.00,0.00,-3.6,75,1031.4,7.7,311,270.00
2010-01-23T06:00,0.1,0.00,0.00,0.00,-3.8,75,1031.4,7.7,307,215.00
2010-01-23T07:00,-0.2,0.00,0.00,0.00,-3.9,76,1031.2,7.7,307,200.00
2010-01-23T08:00,0.8,0.00,0.00,0.00,-4.4,68,1031.5,9.2,309,280.00
2010-01-23T09:00,2.5,0.00,0.00,0.00,-6.6,51,1031.8,11.2,312,475.00
2010-01-23T10:00,3.9,0.00,0.00,0.00,-7.3,44,1031.9,11.8,322,810.00
2010-01-23T11:00,4.9,0.00,0.00,0.00,-7.1,41,1031.4,12.4,324,910.00
2010-01-23T12:00,5.8,0.00,0.00,0.00,-6.8,40,1030.0,12.0,327,975.00
2010-01-23T13:00,6.4,0.00,0.00,0.00,-6.6,39,1029.1,11.6,330,1040.00
2010-01-23T14:00,6.6,0.00,0.00,0.00,-6.7,38,1028.3,11.2,339,1070.00
2010-01-23T15:00,6.4,0.00,0.00,0.00,-7.2,37,1028.1,10.2,352,1060.00
2010-01-23T16:00,6.0,0.00,0.00,0.00,-7.4,37,1028.3,7.9,3,1030.00
2010-01-23T17:00,5.4,0.00,0.00,0.00,-6.4,42,1028.6,6.4,27,470.00
2010-01-23T18:00,4.5,0.00,0.00,0.00,-4.8,51,1028.8,6.0,33,200.00
2010-01-23T19:00,4.0,0.00,0.00,0.00,-3.8,57,1028.6,6.6,49,175.00
2010-01-23T20:00,3.5,0.00,0.00,0.00,-3.3,61,1028.8,6.5,56,175.00
2010-01-23T21:00,2.9,0.00,0.00,0.00,-2.7,66,1029.0,6.3,59,155.00
2010-01-23T22:00,2.3,0.00,0.00,0.00,-2.3,71,1028.8,5.8,68,145.00
2010-01-23T23:00,2.3,0.00,0.00,0.00,-2.1,73,1028.6,5.9,79,165.00
2010-01-24T00:00,2.1,0.00,0.00,0.00,-1.9,75,1028.2,5.4,86,155.00
2010-01-24T01:00,1.7,0.00,0.00,0.00,-1.7,78,1027.8,5.0,90,150.00
2010-01-24T02:00,1.4,0.00,0.00,0.00,-1.5,81,1027.2,4.9,107,145.00
2010-01-24T03:00,1.8,0.00,0.00,0.00,-1.1,81,1026.7,6.3,121,115.00
2010-01-24T04:00,2.3,0.00,0.00,0.00,-1.0,79,1026.3,4.3,132,100.00
2010-01-24T05:00,2.6,0.00,0.00,0.00,-0.6,80,1026.2,4.4,145,110.00
2010-01-24T06:00,2.3,0.00,0.00,0.00,-0.5,82,1026.1,5.2,146,105.00
2010-01-24T07:00,1.8,0.00,0.00,0.00,-0.6,84,1026.1,5.8,158,115.00
2010-01-24T08:00,3.4,0.00,0.00,0.00,0.1,79,1026.1,9.3,164,380.00
2010-01-24T09:00,5.5,0.00,0.00,0.00,-1.3,62,1025.9,12.8,169,535.00
